444.81,379.39,379.39,340.15,222.4,39.25,-130.83,-313.98,-457.89,-457.89,-379.39,-392.48,-575.63,-510.22,-392.48,-274.73,-235.49,-52.33,-13.08,-235.49,-562.55,-693.38,-680.29,-654.13,-798.04,-758.79,-693.38,-719.54,-732.62,-680.29,-313.98,-222.4,-170.07,-170.07,-222.4,-196.24,-91.58,-117.74,-340.15,-601.8,-719.54,-641.05,-418.64,-313.98,-130.83,-13.08,-13.08,-13.08,26.17,-52.33,-222.4,-353.23,-392.48,-510.22,-955.03,-811.12,-457.89,-78.5,39.25,26.17,248.57,379.39,444.81,418.64,340.15,222.4,39.25,65.41,78.5,39.25,26.17,26.17,-39.25,-91.58,-156.99,-78.5,65.41,117.74,-78.5,-117.74,0,261.65,340.15,143.91,-196.24,-39.25,183.16,340.15,405.56,523.3,601.8,549.47,444.81,379.39,327.06,209.32,-13.08,-13.08,-39.25,-91.58,-261.65,-353.23,-313.98,-170.07,0,104.66,78.5,26.17,183.16,209.32,39.25,-156.99,-313.98,-353.23,-536.38,-601.8,-497.14,-340.15,-300.9,-431.72,-614.88,-536.38,-418.64,-379.39,-418.64,-457.89,-497.14,-431.72,-497.14,-601.8,-641.05,-641.05,-536.38,-431.72,-222.4,-261.65,-431.72,-536.38,-470.97,-261.65,65.41,156.99,261.65,327.06,183.16,26.17,65.41,143.91,78.5,-13.08,26.17,104.66,340.15,209.32,104.66,78.5,39.25,484.05,588.72,405.56,143.91,39.25,78.5,209.32,327.06,340.15,444.81,484.05,405.56,209.32,156.99,222.4,104.66,-78.5,-130.83,-52.33,-78.5,-300.9,-340.15,-52.33,261.65,366.31,0,-196.24,-196.24,-235.49,-353.23,-497.14,-379.39,-130.83,0,-39.25,-117.74,-117.74,65.41,78.5,26.17,0,-156.99,-392.48,-693.38,-693.38,-719.54,-798.04,-955.03,-941.94,-693.38,-614.88,-562.55,-418.64,-196.24,26.17,156.99,222.4,405.56,601.8,837.28,981.19,968.11,941.94,1125.1,1308.26,1282.09,1138.18,928.86,1007.36,968.11,719.54,457.89,340.15,667.21,784.95,745.71,562.55,484.05,497.14,379.39,117.74,-52.33,-156.99,-235.49,-274.73,-353.23,-235.49,-13.08,143.91,287.82,340.15,209.32,209.32,183.16,222.4,222.4,183.16,-52.33,-313.98
719.54,654.13,614.88,536.38,418.64,248.57,13.08,-183.16,-340.15,-353.23,-313.98,-313.98,-418.64,-340.15,-235.49,-170.07,-130.83,-13.08,117.74,-117.74,-484.05,-667.21,-614.88,-575.63,-758.79,-719.54,-601.8,-562.55,-627.96,-588.72,-170.07,-26.17,13.08,0,-52.33,-52.33,39.25,26.17,-156.99,-470.97,-575.63,-549.47,-274.73,-156.99,0,65.41,52.33,13.08,104.66,26.17,-65.41,-170.07,-261.65,-379.39,-850.37,-706.46,-327.06,13.08,156.99,156.99,431.72,588.72,654.13,627.96,549.47,431.72,235.49,196.24,209.32,183.16,104.66,65.41,0,-13.08,-52.33,0,143.91,209.32,0,0,156.99,353.23,418.64,235.49,-104.66,0,196.24,379.39,457.89,575.63,588.72,549.47,457.89,405.56,353.23,209.32,-78.5,-91.58,-91.58,-130.83,-261.65,-431.72,-392.48,-196.24,0,52.33,-26.17,-39.25,170.07,196.24,26.17,-170.07,-340.15,-418.64,-601.8,-667.21,-549.47,-392.48,-340.15,-457.89,-693.38,-641.05,-497.14,-431.72,-470.97,-562.55,-510.22,-418.64,-562.55,-706.46,-771.87,-706.46,-562.55,-418.64,-248.57,-274.73,-431.72,-510.22,-431.72,-274.73,39.25,196.24,353.23,392.48,274.73,91.58,130.83,235.49,130.83,-26.17,-13.08,183.16,379.39,209.32,52.33,52.33,39.25,418.64,510.22,327.06,91.58,0,26.17,156.99,313.98,327.06,457.89,457.89,340.15,117.74,39.25,117.74,0,-196.24,-300.9,-196.24,-183.16,-353.23,-392.48,-104.66,196.24,340.15,-13.08,-209.32,-235.49,-274.73,-457.89,-614.88,-444.81,-183.16,-13.08,-91.58,-170.07,-143.91,52.33,91.58,13.08,0,-143.91,-379.39,-667.21,-706.46,-758.79,-876.53,-1020.44,-981.19,-719.54,-627.96,-510.22,-353.23,-104.66,13.08,235.49,366.31,575.63,811.12,1020.44,1177.43,1164.35,1151.27,1295.17,1452.16,1439.08,1321.34,1072.77,1085.85,1020.44,771.87,470.97,300.9,641.05,824.2,758.79,549.47,418.64,418.64,379.39,65.41,-130.83,-300.9,-353.23,-418.64,-470.97,-379.39,-170.07,-13.08,156.99,248.57,117.74,39.25,0,39.25,104.66,117.74,-170.07,-470.97
667.21,667.21,680.29,771.87,915.78,1138.18,1203.6,928.86,614.88,431.72,287.82,143.91,-143.91,-130.83,-156.99,-274.73,-379.39,-235.49,117.74,91.58,13.08,-26.17,39.25,91.58,-156.99,-248.57,-222.4,-143.91,-156.99,-222.4,-235.49,-104.66,-91.58,-222.4,-405.56,-431.72,-261.65,-379.39,-680.29,-850.37,-732.62,-562.55,-523.3,-470.97,-209.32,0,39.25,-13.08,313.98,366.31,156.99,-130.83,-379.39,-510.22,-994.27,-1046.6,-837.28,-470.97,-248.57,-261.65,-327.06,-130.83,-26.17,117.74,196.24,196.24,196.24,274.73,313.98,248.57,91.58,0,13.08,-52.33,-130.83,-78.5,78.5,209.32,52.33,-26.17,-26.17,-39.25,-209.32,-431.72,-444.81,-274.73,-170.07,-183.16,-170.07,13.08,156.99,91.58,0,-26.17,0,-39.25,-261.65,-248.57,-222.4,-209.32,-300.9,-444.81,-523.3,-523.3,-484.05,-470.97,-405.56,-300.9,-52.33,-78.5,-156.99,-235.49,-274.73,-313.98,-497.14,-549.47,-431.72,-261.65,-196.24,-300.9,-536.38,-562.55,-470.97,-392.48,-353.23,-340.15,-156.99,13.08,-248.57,-601.8,-889.61,-915.78,-771.87,-641.05,-536.38,-667.21,-850.37,-1046.6,-1085.85,-902.7,-497.14,-313.98,-91.58,104.66,209.32,170.07,196.24,327.06,287.82,78.5,-26.17,-26.17,-39.25,-313.98,-575.63,-614.88,-510.22,156.99,91.58,78.5,13.08,13.08,78.5,248.57,209.32,91.58,117.74,130.83,52.33,-78.5,-130.83,-52.33,-170.07,-418.64,-484.05,-366.31,-91.58,-143.91,-156.99,-13.08,78.5,78.5,-300.9,-470.97,-549.47,-523.3,-562.55,-562.55,-235.49,-39.25,-13.08,-78.5,-130.83,-130.83,78.5,52.33,-78.5,-261.65,-431.72,-497.14,-601.8,-575.63,-497.14,-340.15,-170.07,-13.08,143.91,52.33,0,-26.17,0,143.91,261.65,340.15,497.14,758.79,955.03,1046.6,1138.18,1229.76,1465.25,1635.32,1648.4,1478.33,968.11,784.95,601.8,392.48,235.49,209.32,497.14,601.8,588.72,549.47,523.3,497.14,313.98,170.07,26.17,-117.74,-248.57,-261.65,-104.66,0,104.66,366.31,627.96,667.21,248.57,130.83,91.58,13.08,-52.33,-143.91,-117.74,-104.66
693.38,667.21,667.21,798.04,968.11,1151.27,1203.6,1007.36,719.54,497.14,313.98,156.99,-13.08,-91.58,-104.66,-183.16,-222.4,-130.83,222.4,222.4,117.74,65.41,156.99,235.49,0,-143.91,-170.07,-52.33,0,-91.58,-235.49,-91.58,13.08,-104.66,-327.06,-405.56,-353.23,-484.05,-771.87,-928.86,-811.12,-627.96,-627.96,-549.47,-248.57,0,39.25,13.08,327.06,444.81,287.82,-52.33,-313.98,-431.72,-850.37,-981.19,-824.2,-431.72,-170.07,-196.24,-261.65,-91.58,78.5,274.73,340.15,287.82,183.16,209.32,300.9,248.57,156.99,52.33,13.08,-13.08,0,26.17,248.57,392.48,156.99,78.5,91.58,91.58,0,-222.4,-248.57,-91.58,0,-26.17,0,117.74,287.82,209.32,78.5,78.5,170.07,143.91,-65.41,-91.58,0,0,-52.33,-196.24,-392.48,-444.81,-366.31,-340.15,-287.82,-261.65,-65.41,0,0,-91.58,-156.99,-196.24,-379.39,-470.97,-340.15,-156.99,-91.58,-196.24,-536.38,-536.38,-431.72,-340.15,-340.15,-327.06,-78.5,39.25,-274.73,-667.21,-889.61,-889.61,-719.54,-627.96,-549.47,-641.05,-863.45,-1072.77,-1112.02,-941.94,-536.38,-444.81,-274.73,-65.41,0,0,91.58,235.49,196.24,-26.17,-130.83,-91.58,-52.33,-340.15,-601.8,-601.8,-444.81,143.91,78.5,91.58,91.58,117.74,156.99,327.06,379.39,287.82,274.73,274.73,183.16,26.17,-65.41,-13.08,-91.58,-261.65,-392.48,-379.39,-104.66,-130.83,-117.74,-39.25,39.25,0,-418.64,-588.72,-614.88,-575.63,-614.88,-667.21,-379.39,-104.66,0,-91.58,-143.91,-91.58,196.24,196.24,0,-209.32,-431.72,-562.55,-719.54,-732.62,-614.88,-418.64,-170.07,0,143.91,91.58,0,-13.08,13.08,78.5,209.32,248.57,392.48,627.96,850.37,1007.36,1098.94,1177.43,1373.67,1517.58,1504.49,1373.67,1033.52,863.45,706.46,470.97,379.39,418.64,745.71,758.79,654.13,588.72,588.72,627.96,457.89,248.57,65.41,-52.33,-170.07,-196.24,-78.5,39.25,235.49,562.55,837.28,850.37,418.64,353.23,287.82,196.24,65.41,0,0,13.08
13.08,0,-26.17,-52.33,-183.16,-379.39,-693.38,-850.37,-994.27,-941.94,-876.53,-889.61,-1072.77,-1007.36,-876.53,-771.87,-641.05,-470.97,-313.98,-601.8,-928.86,-1046.6,-1020.44,-1020.44,-1138.18,-1085.85,-1020.44,-1046.6,-1112.02,-1007.36,-601.8,-484.05,-431.72,-431.72,-457.89,-431.72,-340.15,-300.9,-510.22,-771.87,-902.7,-811.12,-601.8,-510.22,-379.39,-261.65,-261.65,-235.49,-130.83,-222.4,-366.31,-497.14,-562.55,-693.38,-1098.94,-941.94,-575.63,-209.32,-52.33,-13.08,235.49,353.23,418.64,392.48,274.73,222.4,78.5,26.17,52.33,52.33,26.17,13.08,0,-52.33,-104.66,-26.17,91.58,183.16,-13.08,-13.08,130.83,392.48,431.72,222.4,-65.41,52.33,327.06,497.14,601.8,732.62,915.78,850.37,732.62,588.72,536.38,392.48,156.99,156.99,143.91,91.58,13.08,-91.58,-39.25,78.5,287.82,366.31,340.15,300.9,497.14,497.14,313.98,91.58,13.08,-39.25,-261.65,-300.9,-209.32,-78.5,-78.5,-222.4,-313.98,-196.24,-78.5,-52.33,-156.99,-261.65,-300.9,-196.24,-274.73,-418.64,-510.22,-497.14,-392.48,-248.57,-13.08,-91.58,-313.98,-431.72,-379.39,-117.74,235.49,327.06,497.14,497.14,379.39,209.32,313.98,431.72,327.06,196.24,222.4,392.48,601.8,510.22,405.56,379.39,366.31,824.2,955.03,758.79,536.38,418.64,418.64,523.3,654.13,719.54,811.12,863.45,745.71,549.47,497.14,562.55,431.72,183.16,78.5,156.99,196.24,13.08,-65.41,117.74,470.97,641.05,222.4,13.08,-26.17,0,-156.99,-327.06,-170.07,65.41,209.32,143.91,0,-13.08,196.24,209.32,130.83,39.25,-26.17,-235.49,-654.13,-719.54,-693.38,-811.12,-994.27,-981.19,-693.38,-641.05,-575.63,-418.64,-222.4,-52.33,39.25,156.99,327.06,549.47,798.04,955.03,955.03,928.86,1138.18,1334.42,1373.67,1229.76,1059.69,1085.85,1085.85,876.53,627.96,497.14,758.79,902.7,824.2,667.21,588.72,627.96,536.38,261.65,0,-117.74,-196.24,-196.24,-313.98,-209.32,13.08,235.49,431.72,457.89,392.48,340.15,327.06,313.98,327.06,327.06,-13.08,-222.4
1190.51,1085.85,1085.85,1020.44,902.7,745.71,497.14,274.73,104.66,143.91,209.32,209.32,13.08,39.25,183.16,261.65,327.06,497.14,588.72,300.9,13.08,-156.99,-156.99,-170.07,-353.23,-327.06,-287.82,-287.82,-353.23,-340.15,0,91.58,130.83,130.83,117.74,104.66,209.32,235.49,-13.08,-222.4,-353.23,-340.15,-130.83,-13.08,78.5,196.24,209.32,209.32,353.23,261.65,104.66,0,-39.25,-170.07,-719.54,-588.72,-222.4,78.5,209.32,196.24,510.22,667.21,693.38,680.29,588.72,484.05,313.98,300.9,366.31,353.23,327.06,261.65,183.16,130.83,104.66,156.99,327.06,366.31,209.32,209.32,379.39,575.63,575.63,353.23,26.17,170.07,457.89,641.05,745.71,876.53,1046.6,1007.36,837.28,745.71,654.13,497.14,261.65,209.32,196.24,130.83,-13.08,-91.58,-26.17,78.5,313.98,418.64,405.56,379.39,536.38,575.63,405.56,130.83,0,-52.33,-300.9,-340.15,-248.57,-117.74,-117.74,-261.65,-392.48,-340.15,-261.65,-222.4,-274.73,-340.15,-418.64,-340.15,-392.48,-484.05,-588.72,-588.72,-484.05,-340.15,-130.83,-222.4,-431.72,-536.38,-497.14,-261.65,39.25,156.99,313.98,405.56,313.98,117.74,156.99,274.73,209.32,52.33,65.41,222.4,457.89,248.57,117.74,117.74,104.66,706.46,824.2,667.21,392.48,248.57,287.82,379.39,497.14,536.38,654.13,706.46,601.8,418.64,366.31,418.64,287.82,39.25,-13.08,13.08,78.5,-104.66,-156.99,39.25,392.48,562.55,143.91,0,-52.33,-117.74,-274.73,-457.89,-300.9,0,78.5,26.17,-52.33,-65.41,170.07,170.07,78.5,0,-170.07,-431.72,-771.87,-798.04,-850.37,-981.19,-1138.18,-1098.94,-824.2,-771.87,-719.54,-575.63,-340.15,-156.99,13.08,78.5,235.49,510.22,745.71,902.7,994.27,1020.44,1190.51,1399.83,1452.16,1308.26,1072.77,1164.35,1164.35,915.78,614.88,457.89,850.37,1007.36,928.86,758.79,654.13,680.29,549.47,248.57,13.08,-78.5,-143.91,-209.32,-274.73,-170.07,13.08,287.82,497.14,549.47,431.72,366.31,327.06,313.98,327.06,287.82,0,-235.49
654.13,627.96,549.47,497.14,457.89,484.05,379.39,39.25,-143.91,-170.07,-91.58,-117.74,-196.24,-91.58,0,0,-130.83,-52.33,183.16,117.74,-13.08,-104.66,-39.25,-13.08,-261.65,-444.81,-484.05,-431.72,-431.72,-366.31,-130.83,0,78.5,39.25,13.08,0,91.58,0,-287.82,-549.47,-536.38,-484.05,-444.81,-327.06,-39.25,170.07,248.57,287.82,627.96,719.54,627.96,418.64,287.82,156.99,-261.65,-300.9,-170.07,0,209.32,196.24,327.06,457.89,627.96,771.87,732.62,588.72,287.82,327.06,457.89,379.39,196.24,26.17,52.33,183.16,143.91,170.07,327.06,470.97,379.39,261.65,274.73,287.82,196.24,13.08,-91.58,0,117.74,196.24,300.9,510.22,641.05,588.72,470.97,444.81,457.89,379.39,196.24,117.74,91.58,78.5,0,-65.41,-170.07,-130.83,-78.5,-39.25,-26.17,13.08,327.06,405.56,300.9,91.58,0,-65.41,-340.15,-510.22,-497.14,-379.39,-353.23,-497.14,-732.62,-732.62,-601.8,-549.47,-562.55,-510.22,-340.15,-248.57,-536.38,-719.54,-837.28,-784.95,-575.63,-431.72,-300.9,-431.72,-614.88,-601.8,-470.97,-261.65,-26.17,78.5,353.23,523.3,431.72,274.73,274.73,510.22,536.38,327.06,196.24,248.57,313.98,39.25,-143.91,-130.83,-52.33,261.65,248.57,130.83,13.08,13.08,65.41,248.57,497.14,418.64,353.23,287.82,143.91,39.25,0,65.41,-39.25,-300.9,-392.48,-313.98,-130.83,-143.91,-91.58,78.5,366.31,470.97,104.66,-117.74,-170.07,-196.24,-248.57,-327.06,-130.83,117.74,248.57,209.32,183.16,261.65,588.72,470.97,196.24,13.08,-196.24,-392.48,-680.29,-745.71,-667.21,-627.96,-601.8,-562.55,-431.72,-366.31,-366.31,-340.15,-222.4,-156.99,-78.5,26.17,287.82,562.55,693.38,719.54,902.7,1098.94,1347.5,1439.08,1386.75,1229.76,928.86,955.03,837.28,627.96,431.72,379.39,706.46,850.37,798.04,758.79,745.71,837.28,798.04,588.72,444.81,392.48,405.56,536.38,627.96,784.95,1007.36,1255.93,1452.16,1439.08,1046.6,889.61,784.95,680.29,575.63,444.81,418.64,392.48
1059.69,1007.36,941.94,928.86,955.03,1007.36,928.86,614.88,327.06,196.24,183.16,156.99,13.08,26.17,26.17,-52.33,-130.83,-13.08,366.31,366.31,183.16,117.74,209.32,274.73,0,-209.32,-248.57,-143.91,-78.5,-26.17,78.5,183.16,248.57,156.99,65.41,52.33,104.66,-104.66,-470.97,-680.29,-588.72,-431.72,-470.97,-366.31,-78.5,222.4,274.73,261.65,667.21,758.79,641.05,405.56,209.32,78.5,-470.97,-549.47,-340.15,0,196.24,222.4,327.06,523.3,732.62,837.28,824.2,680.29,497.14,575.63,667.21,497.14,235.49,26.17,78.5,130.83,104.66,117.74,287.82,418.64,444.81,379.39,379.39,405.56,274.73,52.33,-13.08,117.74,274.73,379.39,484.05,627.96,719.54,719.54,667.21,667.21,706.46,627.96,353.23,327.06,366.31,340.15,209.32,39.25,-196.24,-235.49,-170.07,-104.66,-65.41,13.08,209.32,287.82,170.07,39.25,13.08,-13.08,-261.65,-444.81,-431.72,-235.49,-130.83,-235.49,-470.97,-418.64,-261.65,-196.24,-261.65,-274.73,-52.33,39.25,-392.48,-706.46,-863.45,-850.37,-706.46,-601.8,-431.72,-484.05,-641.05,-745.71,-680.29,-470.97,-78.5,-13.08,130.83,287.82,313.98,274.73,379.39,536.38,457.89,248.57,209.32,327.06,366.31,39.25,-130.83,-91.58,39.25,248.57,78.5,26.17,-52.33,-91.58,13.08,209.32,588.72,588.72,549.47,484.05,327.06,156.99,78.5,78.5,-52.33,-340.15,-431.72,-340.15,13.08,0,13.08,196.24,444.81,510.22,-13.08,-327.06,-431.72,-470.97,-523.3,-536.38,-91.58,248.57,392.48,340.15,300.9,379.39,784.95,627.96,274.73,0,-261.65,-444.81,-811.12,-928.86,-784.95,-575.63,-392.48,-261.65,-130.83,-130.83,-235.49,-261.65,-274.73,-274.73,-170.07,0,235.49,470.97,654.13,732.62,981.19,1138.18,1334.42,1439.08,1386.75,1255.93,941.94,889.61,771.87,549.47,457.89,457.89,837.28,915.78,811.12,719.54,732.62,798.04,732.62,497.14,287.82,209.32,170.07,261.65,327.06,444.81,680.29,1007.36,1242.84,1295.17,994.27,915.78,811.12,654.13,497.14,379.39,327.06,287.82
680.29,627.96,588.72,588.72,680.29,758.79,667.21,379.39,52.33,-52.33,-130.83,-170.07,-300.9,-340.15,-457.89,-575.63,-654.13,-510.22,-143.91,-196.24,-327.06,-340.15,-170.07,-52.33,-313.98,-549.47,-562.55,-444.81,-353.23,-340.15,-353.23,-235.49,-143.91,-196.24,-340.15,-418.64,-510.22,-719.54,-1059.69,-1216.68,-1112.02,-928.86,-994.27,-915.78,-562.55,-222.4,-130.83,-156.99,170.07,340.15,222.4,-52.33,-300.9,-431.72,-915.78,-1007.36,-784.95,-418.64,-156.99,-91.58,-13.08,78.5,248.57,366.31,327.06,183.16,52.33,156.99,261.65,143.91,-91.58,-300.9,-300.9,-274.73,-274.73,-170.07,13.08,78.5,117.74,156.99,209.32,170.07,39.25,-91.58,-65.41,39.25,170.07,222.4,300.9,431.72,470.97,431.72,392.48,418.64,431.72,379.39,117.74,104.66,183.16,183.16,65.41,-104.66,-405.56,-431.72,-366.31,-300.9,-222.4,-170.07,-52.33,-52.33,-130.83,-156.99,-156.99,-117.74,-379.39,-588.72,-588.72,-418.64,-300.9,-353.23,-536.38,-457.89,-313.98,-222.4,-274.73,-261.65,-13.08,0,-510.22,-850.37,-994.27,-994.27,-902.7,-811.12,-536.38,-536.38,-732.62,-889.61,-863.45,-641.05,-313.98,-261.65,-130.83,-13.08,39.25,39.25,170.07,313.98,274.73,117.74,104.66,261.65,248.57,0,-170.07,-13.08,156.99,39.25,-65.41,-91.58,-170.07,-222.4,-170.07,26.17,470.97,457.89,418.64,340.15,248.57,117.74,-26.17,-91.58,-261.65,-457.89,-575.63,-523.3,-222.4,-117.74,-91.58,0,196.24,222.4,-353.23,-693.38,-784.95,-771.87,-771.87,-758.79,-300.9,26.17,183.16,117.74,78.5,209.32,627.96,497.14,117.74,-170.07,-392.48,-562.55,-941.94,-1072.77,-902.7,-588.72,-353.23,-209.32,-39.25,0,-91.58,-248.57,-353.23,-340.15,-130.83,39.25,209.32,444.81,627.96,732.62,1007.36,1098.94,1203.6,1229.76,1177.43,1085.85,850.37,758.79,641.05,470.97,392.48,457.89,889.61,928.86,758.79,588.72,562.55,732.62,732.62,510.22,235.49,78.5,78.5,156.99,196.24,261.65,457.89,798.04,1059.69,1072.77,876.53,811.12,667.21,470.97,287.82,143.91,170.07,183.16
667.21,379.39,274.73,209.32,65.41,-104.66,-248.57,-156.99,-143.91,-248.57,-313.98,-313.98,-248.57,-340.15,-575.63,-732.62,-784.95,-732.62,-601.8,-562.55,-510.22,-444.81,-418.64,-418.64,-457.89,-457.89,-470.97,-457.89,-418.64,-379.39,-392.48,-405.56,-300.9,-130.83,0,78.5,353.23,248.57,-91.58,-562.55,-798.04,-758.79,-614.88,-654.13,-549.47,-261.65,52.33,444.81,614.88,274.73,-78.5,-340.15,-457.89,-614.88,-1098.94,-1007.36,-732.62,-444.81,-261.65,-170.07,222.4,431.72,470.97,497.14,405.56,209.32,-235.49,-261.65,-104.66,-26.17,-117.74,-170.07,39.25,117.74,-26.17,-91.58,-65.41,0,-117.74,-261.65,-261.65,-209.32,-300.9,-562.55,-588.72,-222.4,91.58,300.9,418.64,601.8,1125.1,1098.94,928.86,719.54,575.63,353.23,39.25,78.5,130.83,117.74,13.08,0,117.74,327.06,510.22,536.38,313.98,52.33,156.99,287.82,170.07,0,-91.58,0,-222.4,-431.72,-340.15,-39.25,78.5,-78.5,-536.38,-497.14,-418.64,-470.97,-536.38,-431.72,-235.49,-340.15,-510.22,-444.81,-405.56,-405.56,-379.39,-327.06,-130.83,-183.16,-327.06,-418.64,-340.15,-130.83,78.5,130.83,287.82,431.72,470.97,457.89,536.38,549.47,392.48,196.24,143.91,248.57,418.64,327.06,248.57,300.9,379.39,588.72,457.89,300.9,117.74,0,0,0,0,52.33,248.57,418.64,444.81,418.64,745.71,837.28,693.38,392.48,235.49,196.24,39.25,13.08,91.58,418.64,706.46,706.46,104.66,0,-13.08,13.08,-235.49,-641.05,-811.12,-562.55,-431.72,-470.97,-444.81,-287.82,78.5,0,-222.4,-484.05,-719.54,-928.86,-1360.59,-1491.41,-1504.49,-1412.92,-1282.09,-968.11,-353.23,-235.49,-261.65,-222.4,-117.74,-26.17,-444.81,-654.13,-601.8,-497.14,-353.23,-274.73,117.74,431.72,784.95,1020.44,1098.94,1007.36,889.61,837.28,667.21,353.23,39.25,-117.74,-52.33,52.33,170.07,287.82,327.06,405.56,575.63,405.56,78.5,-340.15,-745.71,-981.19,-1046.6,-811.12,-340.15,222.4,784.95,1125.1,1216.68,1177.43,1112.02,889.61,562.55,196.24,-235.49,-431.72
